lat	long	g/m^2		0.00003	0.00004	0.00006	0.00009	0.00012	0.00017	0.00024	0.00035	0.00049	0.00069	0.00098	0.00138	0.00195	0.00276	0.0039	0.00552	0.00781	0.01105	0.01563	0.0221	0.03125	0.04419	0.0625	0.08839	0.125	0.17678	0.25	0.35355	0.5	0.7071	1	1.41421	2	2.82843	4
-43.79678333	-70.93591667	1.74475		0	0	0	0	0	0	0	0	0	0.162033	0.524779	0.775571	1.089258	1.43854	1.832067	2.429443	3.344087	4.65462	6.295317	8.045794	9.561046	10.521803	10.897757	10.670933	9.529076	7.331823	4.837972	3.018059	1.915562	0.980962	0.143497	0	0	0	0
-43.99435000	-70.82703333	0.4985		0	0	0	0	0	0	0	0	0	0.211761	0.683	0.983007	1.286186	1.514763	1.797389	2.660819	4.61432	7.714728	11.139041	13.521888	13.89657	12.263343	9.461162	6.465048	4.123305	2.859689	2.293999	1.661038	0.778051	0.07089	0	0	0	0	0
-44.04570000	-70.62965000	1.4955		0	0	0	0	0	0	0	0	0	0.18488	0.618478	0.946612	1.379337	1.879076	2.409113	3.081194	3.952051	5.113837	6.609773	8.408013	10.29576	11.857069	12.659532	12.142932	9.797131	5.984894	2.346837	0.333482	0	0	0	0	0	0	0
-44.17726667	-70.47310000	0.997		0	0	0	0	0	0	0	0	0	0.060853	0.204111	0.22226	0.21089	0.223245	0.354333	0.571959	0.562729	0.136674	0.228918	2.797311	8.708129	15.504766	18.590682	16.15869	11.122836	7.369273	6.015668	5.346246	3.771589	1.680378	0.158458	0	0	0	0
-41.30223333	-69.29630000	1.24625		0	0	0	0	0	0	0	0	0.005224	0.351917	0.636101	0.801793	1.031132	1.319094	1.67785	2.337795	3.605198	5.701402	8.321395	10.51096	11.232426	10.380655	9.226637	8.946862	8.916191	7.438883	4.370759	1.523737	0.293118	0.314618	0.467924	0.407007	0.181325	0	0
-41.30150000	-69.11641667	0.997		0	0	0	0	0	0	0	0	0	0.346892	0.715158	1.003747	1.416703	1.940379	2.550851	3.429347	4.746627	6.593533	8.623869	9.991323	9.843176	8.323686	7.090929	7.64455	9.080718	8.761856	5.751208	2.072979	0.07247	0	0	0	0	0	0
-41.16575000	-70.17701667	0.1994		0	0	0	0	0	0	0	0	0	0.202901	0.432668	0.540007	0.672163	0.827443	0.999644	1.287011	1.875007	3.158046	5.622355	9.365263	13.516049	16.324679	16.313481	13.270572	8.459034	3.979037	1.476773	0.801241	0.656418	0.220207	0	0	0	0	0
-41.27805000	-68.94480000	0.7976		0	0	0	0	0	0	0	0	0	0.230923	0.462929	0.599147	0.741976	0.816153	0.820709	1.101276	2.272339	4.819124	8.338858	11.287639	11.998059	10.395456	8.658987	8.907277	10.279571	9.762566	6.283293	2.15745	0.066268	0	0	0	0	0	0
-41.26928333	-68.76850000	0.5982		0	0	0	0	0	0	0	0	0	0.244359	0.530321	0.760278	1.086369	1.488446	1.934413	2.535576	3.378995	4.495347	5.698463	6.669453	7.181281	7.359543	7.76121	8.726564	9.767908	9.946817	8.84484	6.659237	3.813418	1.117159	0	0	0	0	0
-41.22246667	-68.62508333	0.6979		0	0	0	0	0	0	0	0	0	0.278027	0.526515	0.67001	0.862632	1.114264	1.423708	1.93906	2.909741	4.657971	7.197728	9.882527	11.603999	11.713457	10.820632	9.915088	8.97598	7.252915	4.793463	2.490315	0.902079	0.069889	0	0	0	0	0
-40.80098333	-65.93660000	0.1994		0	0	0	0	0	0	0	0	0	0.285586	0.518392	0.643963	0.799474	0.940017	1.000037	1.146546	1.856555	3.852683	7.465017	11.89734	15.378844	16.334544	14.574066	11.003829	6.822843	3.243946	1.196628	0.539807	0.381655	0.11823	0	0	0	0	0
-41.14653333	-68.48915000	0.5982		0	0	0	0	0	0	0	0	0	0.303445	0.61803	0.84687	1.202806	1.697968	2.288293	3.092548	4.274911	6.029986	8.221714	10.199576	11.120959	10.780629	10.058601	9.623656	8.699633	6.285074	3.185696	1.082397	0.316896	0.070312	0	0	0	0	0
-40.85060000	-65.66500000	0.1994		0	0	0	0	0	0	0	0	0	0.188532	0.375686	0.442582	0.52409	0.637116	0.760695	0.894374	1.10977	1.80302	3.709013	7.351952	12.181009	16.383349	17.986496	16.048559	11.182233	5.545958	1.741641	0.446114	0.34628	0.26341	0.07812	0	0	0	0
-41.32335000	-69.50258333	0.997		0	0	0	0	0	0	0	0	0	0.290413	0.624168	0.892905	1.250629	1.662671	2.075488	2.588746	3.317387	4.448473	6.053317	7.911155	9.537825	10.641579	11.491722	12.064544	11.279871	8.259071	4.185942	1.236162	0.156334	0.031599	0	0	0	0	0
-40.82458333	-65.37493333	0.1994		0	0	0	0	0	0	0	0	0	0.18164	0.32869	0.359463	0.385241	0.448916	0.53819	0.592022	0.618925	1.084994	3.229287	8.412684	15.733939	21.050592	20.433513	14.468015	7.689618	3.426607	1.017662	0	0	0	0	0	0	0	0
-40.87328333	-68.10541667	0.4985		0	0	0	0	0	0	0	0	0	0.094215	0.253409	0.3293	0.41543	0.485646	0.53648	0.676652	1.036285	1.66095	2.454936	3.491189	5.452376	9.275307	14.604264	18.60266	17.943686	12.632742	6.419494	2.497556	0.912424	0.225	0	0	0	0	0
-41.27760000	-69.46316667	0.997		0	0	0	0	0	0	0	0	0	0.311285	0.63741	0.890051	1.233905	1.640109	2.055296	2.566365	3.276492	4.415659	6.19287	8.513858	10.760773	12.151202	12.486113	11.886958	10.067849	6.82771	3.2337	0.820968	0.031427	0	0	0	0	0	0
-41.95980000	-71.09966667	0.997		0	0	0	0	0	0	0	0	0	0.15313	0.44207	0.59703	0.77795	0.945734	1.110504	1.492545	2.419684	4.215532	6.820216	9.484129	10.995892	10.460668	8.141036	5.456675	4.376539	6.011839	8.805659	9.259832	6.121905	1.91143	0	0	0	0	0
-41.21801667	-69.38768333	0.7976		0	0	0	0	0	0	0	0	0	0.260306	0.49408	0.660403	0.897442	1.191152	1.477335	1.772286	2.143675	2.861305	4.295968	6.590901	9.319927	11.737075	13.452189	14.112241	12.821085	9.195146	4.768059	1.644969	0.304455	0	0	0	0	0	0
